date,d_entries,d_exits,station,line
2015-09-04,31569.0,28880.0,77 ST,6
2015-09-05,17204.0,15008.0,77 ST,6
2015-09-06,14272.0,12828.0,77 ST,6
2015-09-07,13651.0,13323.0,77 ST,6
2015-09-08,34596.0,32474.0,77 ST,6
2015-09-09,39137.0,35011.0,77 ST,6
2015-09-10,39604.0,35800.0,77 ST,6
2015-09-11,38375.0,34119.0,77 ST,6
2015-09-12,19609.0,18020.0,77 ST,6
2015-09-13,15647.0,15265.0,77 ST,6
2015-09-14,30517.0,29254.0,77 ST,6
2015-09-15,34863.0,31779.0,77 ST,6
2015-09-16,39923.0,36724.0,77 ST,6
2015-09-17,39199.0,36986.0,77 ST,6
2015-09-18,38643.0,33582.0,77 ST,6
2015-09-19,8202.0,15143.0,77 ST,6
2015-09-20,4748.0,11387.0,77 ST,6
2015-09-21,36274.0,34155.0,77 ST,6
2015-09-22,39413.0,35888.0,77 ST,6
2015-09-23,32594.0,31433.0,77 ST,6
2015-09-24,40728.0,36802.0,77 ST,6
2015-09-25,39520.0,35996.0,77 ST,6
2015-09-26,8288.0,15241.0,77 ST,6
2015-09-27,6145.0,11888.0,77 ST,6
2015-09-28,37018.0,34812.0,77 ST,6
2015-09-29,40225.0,36834.0,77 ST,6
2015-09-30,40864.0,37079.0,77 ST,6
2015-10-01,32644.0,36683.0,77 ST,6
2015-10-02,49382.0,37385.0,77 ST,6
2015-10-03,18872.0,17176.0,77 ST,6
2015-10-04,14392.0,13877.0,77 ST,6
2015-10-05,36780.0,33727.0,77 ST,6
2015-10-07,40000.0,36182.0,77 ST,6
2015-10-08,40216.0,35766.0,77 ST,6
2015-10-09,38876.0,35548.0,77 ST,6
2015-10-10,20279.0,17734.0,77 ST,6
2015-10-11,16284.0,15028.0,77 ST,6
2015-10-12,30137.0,28181.0,77 ST,6
2015-10-13,38738.0,33757.0,77 ST,6
2015-10-14,40008.0,36092.0,77 ST,6
2015-10-15,40966.0,36427.0,77 ST,6
2015-10-16,38683.0,35510.0,77 ST,6
2015-10-17,20630.0,17718.0,77 ST,6
2015-10-18,16227.0,15204.0,77 ST,6
2015-10-19,37175.0,34280.0,77 ST,6
2015-10-20,39433.0,35081.0,77 ST,6
2015-10-21,41008.0,36658.0,77 ST,6
2015-10-22,40310.0,36320.0,77 ST,6
2015-10-23,39625.0,35902.0,77 ST,6
2015-10-24,21122.0,21457.0,77 ST,6
2015-10-25,15555.0,16668.0,77 ST,6
2015-10-26,37014.0,34099.0,77 ST,6
2015-10-27,39332.0,35881.0,77 ST,6
2015-10-28,40768.0,37299.0,77 ST,6
2015-10-29,40330.0,35899.0,77 ST,6
2015-10-30,39495.0,35562.0,77 ST,6
2015-10-31,21919.0,18778.0,77 ST,6
2015-11-01,18247.0,20354.0,77 ST,6
2015-11-02,36597.0,33653.0,77 ST,6
2015-11-03,38571.0,34996.0,77 ST,6
2015-11-04,39850.0,36456.0,77 ST,6
2015-11-05,39853.0,36399.0,77 ST,6
2015-11-06,38598.0,35313.0,77 ST,6
2015-11-07,21529.0,18479.0,77 ST,6
2015-11-08,16647.0,15591.0,77 ST,6
2015-11-09,36019.0,33254.0,77 ST,6
2015-11-10,40489.0,36347.0,77 ST,6
2015-11-11,35955.0,35606.0,77 ST,6
2015-11-12,39997.0,36137.0,77 ST,6
2015-11-13,39329.0,35935.0,77 ST,6
2015-11-14,21849.0,21252.0,77 ST,6
2015-11-15,16487.0,17013.0,77 ST,6
2015-11-16,35677.0,33260.0,77 ST,6
2015-11-17,38787.0,35624.0,77 ST,6
2015-11-18,38908.0,35427.0,77 ST,6
2015-11-19,39828.0,37142.0,77 ST,6
2015-11-20,38541.0,35705.0,77 ST,6
2015-11-21,20290.0,16876.0,77 ST,6
2015-11-22,15087.0,13020.0,77 ST,6
2015-11-23,37062.0,34597.0,77 ST,6
2015-11-24,39434.0,35731.0,77 ST,6
2015-11-25,34639.0,32142.0,77 ST,6
2015-11-26,11906.0,9900.0,77 ST,6
2015-11-27,18083.0,18650.0,77 ST,6
2015-11-28,16282.0,15531.0,77 ST,6
2015-11-29,13098.0,13033.0,77 ST,6
2015-11-30,34735.0,31826.0,77 ST,6
2015-12-01,38465.0,35365.0,77 ST,6
2015-12-02,38881.0,34359.0,77 ST,6
2015-12-03,39381.0,35881.0,77 ST,6
2015-12-04,38885.0,35871.0,77 ST,6
2015-12-05,21143.0,19662.0,77 ST,6
2015-12-06,15471.0,15473.0,77 ST,6
2015-12-07,33768.0,24290.0,77 ST,6
2015-12-08,42579.0,44345.0,77 ST,6
2015-12-09,40471.0,36691.0,77 ST,6
2015-12-10,40485.0,36166.0,77 ST,6
2015-12-11,40072.0,37178.0,77 ST,6
2015-12-12,22111.0,20881.0,77 ST,6
2015-12-13,16490.0,16810.0,77 ST,6
2015-12-14,35930.0,32847.0,77 ST,6
2015-12-16,40323.0,36633.0,77 ST,6
2015-12-17,40183.0,36924.0,77 ST,6
2015-12-18,38890.0,35230.0,77 ST,6
2015-12-19,21134.0,18704.0,77 ST,6
2015-12-20,15615.0,14556.0,77 ST,6
2015-12-21,34000.0,29036.0,77 ST,6
2015-12-22,35608.0,30056.0,77 ST,6
2015-12-23,33330.0,28470.0,77 ST,6
2015-12-24,21841.0,19001.0,77 ST,6
2015-12-25,8178.0,6997.0,77 ST,6
2015-12-26,12746.0,12328.0,77 ST,6
2015-12-27,14058.0,12159.0,77 ST,6
2015-12-28,28552.0,25402.0,77 ST,6
2015-12-29,31800.0,27316.0,77 ST,6
